BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
450749,VISA,CREDIT,CLASSIC,,,,TR,TUR,TURKEY
450803,VISA,CREDIT,BUSINESS,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
450907,VISA,CREDIT,CLASSIC,"**PROVISIONAL BID**ZIRAAT DINAMIK BANK, A.S.",,,TR,TUR,TURKEY
450918,VISA,CREDIT,BUSINESS,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
450927,VISA,CREDIT,PLATINUM,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
451454,VISA,DEBIT,CLASSIC,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
453144,VISA,CREDIT,CLASSIC,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
453145,VISA,CREDIT,GOLD,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
453146,VISA,CREDIT,PLATINUM,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
453147,VISA,DEBIT,PREPAID CLASSIC,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
453148,VISA,DEBIT,CLASSIC,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
453149,VISA,DEBIT,PREPAID CLASSIC,"GOLDEN GLOBAL YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
453955,VISA,DEBIT,PREPAID CLASSIC,BIRLESIK ODEME HIZMETLERI VE ELEKTRONIK PARA A.S,,,TR,TUR,TURKEY
453956,VISA,CREDIT,PLATINUM,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
454309,VISA,CREDIT,,TURKIYE TURIZM YATIRIM VE DIS TICARET BANKASI,,,TR,TUR,TURKEY
454314,VISA,DEBIT,CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
454318,VISA,CREDIT,CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
454358,VISA,CREDIT,GOLD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
454359,VISA,CREDIT,GOLD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
454360,VISA,CREDIT,CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
454671,VISA,CREDIT,CLASSIC,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
454672,VISA,CREDIT,CLASSIC,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
454673,VISA,CREDIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
454674,VISA,CREDIT,GOLD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
454894,VISA,DEBIT,PREPAID,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
455062,VISA,CREDIT,,,,,TR,TUR,TURKEY
455063,VISA,CREDIT,,,,,TR,TUR,TURKEY
455064,VISA,CREDIT,,,,,TR,TUR,TURKEY
455359,VISA,CREDIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
455360,VISA,DEBIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",+904440444,http://www.yapikredi.com.tr,TR,TUR,TURKEY
455571,VISA,CREDIT,GOLD,"ING BANK, A.S.",,http://www.ingbank.com.tr,TR,TUR,TURKEY
455645,VISA,CREDIT,INFINITE,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
456054,VISA,CREDIT,CLASSIC,"BANKALARARASI KART MERKEZI, A.S.",,,TR,TUR,TURKEY
456057,VISA,CREDIT,CLASSIC,ICBC TURKEY BANK ANONIM SIRKETI,,,TR,TUR,TURKEY
456059,VISA,CREDIT,GOLD,ICBC TURKEY BANK ANONIM SIRKETI,,,TR,TUR,TURKEY
456077,VISA,CREDIT,,"IKTISAT BANKASI TURK, A.S.",,,TR,TUR,TURKEY
456372,VISA,CREDIT,CLASSIC,SEKERBANK T.A.S.,,http://www.sekerbank.com.tr,TR,TUR,TURKEY
456373,VISA,CREDIT,CLASSIC,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
456408,VISA,CREDIT,,"TURK TICARET BANKASI, A.S.",+902125114040,http://www.turkbank.com.tr,TR,TUR,TURKEY
456507,VISA,CREDIT,BUSINESS,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
456838,VISA,DEBIT,CLASSIC,ZIRAAT FINANSAL TEKNOLOJILER ELEKTRONIK PARA VE DEME HIZMETLERI A S,,,TR,TUR,TURKEY
456924,VISA,DEBIT,CLASSIC,,,,TR,TUR,TURKEY
456925,VISA,DEBIT,PREPAID CLASSIC,AS ODEME HIZMETLERI VE ELEKTRONIK PARA A.S,,,TR,TUR,TURKEY
456944,VISA,CREDIT,BUSINESS,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
459026,VISA,CREDIT,BUSINESS,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
459068,VISA,DEBIT,CLASSIC,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
459252,VISA,CREDIT,BUSINESS,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
459268,VISA,CREDIT,CLASSIC,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
459332,VISA,CREDIT,PLATINUM,"FINANSBANK, A.S.",+908502220900,https://www.qnbfinansbank.com,TR,TUR,TURKEY
459333,VISA,DEBIT,ELECTRON,"FINANSBANK, A.S.",+908502220900,https://www.qnbfinansbank.com,TR,TUR,TURKEY
459582,VISA,CREDIT,,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
459907,VISA,CREDIT,CLASSIC,,,,TR,TUR,TURKEY
460345,VISA,CREDIT,CLASSIC,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
460346,VISA,DEBIT,ELECTRON,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
460347,VISA,CREDIT,GOLD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
460925,VISA,DEBIT,PREPAID CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
460944,VISA,DEBIT,PREPAID,"PALADYUM ELEKTRONIK PARA VE ODEME HIZMETLERI, A.S.",,,TR,TUR,TURKEY
460952,VISA,DEBIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
460957,VISA,DEBIT,PREPAID CLASSIC,"PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI, A.S.",,,TR,TUR,TURKEY
460958,VISA,DEBIT,PREPAID CLASSIC,"PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI, A.S.",,,TR,TUR,TURKEY
460959,VISA,DEBIT,PREPAID CLASSIC,"PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI, A.S.",,,TR,TUR,TURKEY
460962,VISA,DEBIT,PREPAID CLASSIC,"ININAL ODEME VE ELEKTRONIK PARA HIZMETLERI, A.S.",,,TR,TUR,TURKEY
462274,VISA,CREDIT,BUSINESS,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
462276,VISA,DEBIT,PREPAID,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
462448,VISA,CREDIT,GOLD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
462449,VISA,CREDIT,PLATINUM,DENIZBANK,,,TR,TUR,TURKEY
462721,VISA,CREDIT,CLASSIC,"TOPRAKBANK, A.S.",212:2569855,,TR,TUR,TURKEY
463336,VISA,CREDIT,BUSINESS,"ING BANK, A.S.",,http://www.ingbank.com.tr,TR,TUR,TURKEY
463359,VISA,CREDIT,CLASSIC,"ALBARAKA TURK KATILIM BANKASI, A.S.",,,TR,TUR,TURKEY
463367,VISA,DEBIT,PREPAID,ININAL ODEME VE ELEKTRONIK PARA HIZ. A.S,,,TR,TUR,TURKEY
464450,VISA,CREDIT,,"ADABANK, A.S.",,http://www.adabank.com.tr,TR,TUR,TURKEY
464451,VISA,CREDIT,,,,,TR,TUR,TURKEY
465574,VISA,DEBIT,ELECTRON,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
466260,VISA,DEBIT,CLASSIC,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
466280,VISA,CREDIT,CLASSIC,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
466281,VISA,CREDIT,GOLD,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
466282,VISA,CREDIT,PLATINUM,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
466283,VISA,CREDIT,BUSINESS,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
466284,VISA,DEBIT,CLASSIC,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
467293,VISA,CREDIT,GOLD,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
467295,VISA,CREDIT,BUSINESS,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
468791,VISA,CREDIT,PLATINUM,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
468793,VISA,CREDIT,BUSINESS,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
468794,VISA,CREDIT,CORPORATE T&E,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
468795,VISA,CREDIT,CORPORATE T&E,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
468796,VISA,DEBIT,BUSINESS,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
468797,VISA,DEBIT,ELECTRON,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
468973,VISA,CREDIT,PERSONAL,FIBABANK,,,TR,TUR,TURKEY
469180,VISA,CREDIT,GOLD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
469181,VISA,CREDIT,PLATINUM,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
469183,VISA,CREDIT,CLASSIC,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
469184,VISA,DEBIT,ELECTRON,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
469188,VISA,CREDIT,BUSINESS,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
469884,VISA,CREDIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
470954,VISA,CREDIT,CLASSIC,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
471509,VISA,CREDIT,PURCHASING,"CITIBANK, A.S.",,https://www.citibank.com.tr,TR,TUR,TURKEY
471688,VISA,DEBIT,PREPAID CLASSIC,"TURKCELL ODEME VE ELEKTRONIK PARA-HIZMETLERI, A.S.",,,TR,TUR,TURKEY
472914,VISA,CREDIT,CLASSIC,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
472915,VISA,CREDIT,CLASSIC,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
473130,VISA,CREDIT,INFINITE,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
473945,VISA,DEBIT,PREPAID BUSINESS,"ININAL ODEME VE ELEKTRONIK PARA HIZMETLERI, A.S.",,,TR,TUR,TURKEY
473956,VISA,DEBIT,PREPAID CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
473957,VISA,DEBIT,PREPAID CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
473998,VISA,CREDIT,CORPORATE T&E,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
474108,VISA,CREDIT,SIGNATURE,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
474123,VISA,CREDIT,BUSINESS,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
474138,VISA,DEBIT,PREPAID BUSINESS,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
474151,VISA,CREDIT,SIGNATURE,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
474215,VISA,CREDIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
474259,VISA,DEBIT,PREPAID CLASSIC,"PALADYUM ELEKTRONIK PARA VE ODEME HIZMETLERI, A.S.",,,TR,TUR,TURKEY
474263,VISA,DEBIT,PREPAID CLASSIC,"GOLDEN GLOBAL YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
474301,VISA,CREDIT,INFINITE,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
474302,VISA,DEBIT,INFINITE,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
474308,VISA,CREDIT,INFINITE,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
474340,VISA,CREDIT,SIGNATURE,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
474500,VISA,DEBIT,INFINITE,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
474508,VISA,CREDIT,SIGNATURE,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
474528,VISA,CREDIT,BUSINESS,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
474540,VISA,DEBIT,PREPAID BUSINESS,"GOLDEN GLOBAL YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
474823,VISA,DEBIT,PREPAID,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
474853,VISA,DEBIT,CLASSIC,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
474854,VISA,DEBIT,PREPAID PRIVATE LABEL STANDARD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
475213,VISA,DEBIT,,,,,TR,TUR,TURKEY
476619,VISA,DEBIT,CLASSIC,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
476625,VISA,CREDIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
476626,VISA,CREDIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
476662,VISA,DEBIT,PREPAID CLASSIC,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
477206,VISA,CREDIT,PLATINUM,"ASYA KATILIM BANKASI, A.S.",+902166335000,http://www.bankasya.com.tr,TR,TUR,TURKEY
477294,VISA,DEBIT,PREPAID BUSINESS,"GOLDEN GLOBAL YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
477959,VISA,CREDIT,PERSONAL,"YAPI VE KREDI BANKASI, A.S.",+904440444,http://www.yapikredi.com.tr,TR,TUR,TURKEY
478500,VISA,DEBIT,PREPAID CLASSIC,"ININAL ODEME VE ELEKTRONIK PARA HIZMETLERI, A.S.",,,TR,TUR,TURKEY
478504,VISA,DEBIT,PREPAID CLASSIC,"PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI, A.S.",,,TR,TUR,TURKEY
478551,VISA,DEBIT,BUSINESS,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
478592,VISA,CREDIT,PERSONAL,"TURK ELEKTRONIK PARA, A.S.",,,TR,TUR,TURKEY
478593,VISA,DEBIT,PREPAID CLASSIC,"TURK ELEKTRONIK PARA, A.S.",,,TR,TUR,TURKEY
478594,VISA,DEBIT,PREPAID BUSINESS,"TURK ELEKTRONIK PARA, A.S.",,,TR,TUR,TURKEY
478797,VISA,CREDIT,CLASSIC,"ING BANK, A.S.",+902123351000,http://www.ingbank.com.tr,TR,TUR,TURKEY
478798,VISA,CREDIT,GOLD,"ING BANK, A.S.",+902123351000,http://www.ingbank.com.tr,TR,TUR,TURKEY
479227,VISA,CREDIT,BUSINESS,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
479610,VISA,CREDIT,CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
479612,VISA,DEBIT,PLATINUM,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
479620,VISA,CREDIT,CLASSIC,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
479632,VISA,DEBIT,BUSINESS,"ING BANK, A.S.",,http://www.ingbank.com.tr,TR,TUR,TURKEY
479633,VISA,DEBIT,PREPAID,"ING BANK, A.S.",,http://www.ingbank.com.tr,TR,TUR,TURKEY
479660,VISA,CREDIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
479661,VISA,CREDIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
479662,VISA,DEBIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
479671,VISA,CREDIT,CLASSIC,"ALBARAKA TURK KATILIM BANKASI, A.S.",,,TR,TUR,TURKEY
479679,VISA,DEBIT,BUSINESS,QNB BANK A.S,,,TR,TUR,TURKEY
479680,VISA,CREDIT,CLASSIC,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
479681,VISA,DEBIT,CLASSIC,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
479682,VISA,DEBIT,BUSINESS,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
479794,VISA,CREDIT,CLASSIC,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
479795,VISA,CREDIT,PLATINUM,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
479908,VISA,CREDIT,BUSINESS,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
479909,VISA,CREDIT,PLATINUM,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
479915,VISA,CREDIT,CLASSIC,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
479916,VISA,CREDIT,GOLD,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
479917,VISA,CREDIT,PLATINUM,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
480296,VISA,CREDIT,BUSINESS,"ING BANK, A.S.",,http://www.ingbank.com.tr,TR,TUR,TURKEY
480998,VISA,DEBIT,ELECTRON,,,,TR,TUR,TURKEY
482211,VISA,DEBIT,,,,,TR,TUR,TURKEY
482465,VISA,DEBIT,CLASSIC,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
482489,VISA,CREDIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
482490,VISA,CREDIT,GOLD,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
482491,VISA,CREDIT,PLATINUM,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
483013,VISA,CREDIT,CLASSIC,BURGAN BANK,,,TR,TUR,TURKEY
483602,VISA,DEBIT,CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
483604,VISA,CREDIT,CLASSIC,,,,TR,TUR,TURKEY
483612,VISA,DEBIT,CLASSIC,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
483673,VISA,CREDIT,GOLD,"KUVEYT TURK KATILIM BANKASI, A.S.",,http://www.kuveytturk.com.tr,TR,TUR,TURKEY
483674,VISA,DEBIT,CLASSIC,"KUVEYT TURK KATILIM BANKASI, A.S.",,http://www.kuveytturk.com.tr,TR,TUR,TURKEY
483703,VISA,CREDIT,PERSONAL,VAKIF KATILIM BANKASI A.S,,,TR,TUR,TURKEY
483704,VISA,CREDIT,PERSONAL,VAKIF KATILIM BANKASI A.S,,,TR,TUR,TURKEY
483714,VISA,DEBIT,ELECTRON,"KUVEYT TURK KATILIM BANKASI, A.S.",,http://www.kuveytturk.com.tr,TR,TUR,TURKEY
483747,VISA,DEBIT,PREPAID ELECTRON,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
484912,VISA,DEBIT,,,,,TR,TUR,TURKEY
485060,VISA,DEBIT,CLASSIC,TURKIYE FINANS KATILIM BANKASI,,,TR,TUR,TURKEY
485061,VISA,DEBIT,GOLD,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
486567,VISA,CREDIT,PURCHASING,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
487074,VISA,CREDIT,GOLD,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
487075,VISA,CREDIT,SIGNATURE,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
487146,VISA,CREDIT,INFINITE,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
487147,VISA,CREDIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
487148,VISA,DEBIT,INFINITE,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
487149,VISA,DEBIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
489375,VISA,DEBIT,PREPAID CLASSIC,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
489401,VISA,DEBIT,BUSINESS,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
489455,VISA,DEBIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
489456,VISA,CREDIT,CLASSIC,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
489457,VISA,CREDIT,GOLD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
489458,VISA,CREDIT,PLATINUM,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
489477,VISA,CREDIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
489478,VISA,CREDIT,GOLD,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
489479,VISA,CREDIT,PLATINUM,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
489494,VISA,CREDIT,CLASSIC,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
489495,VISA,CREDIT,PLATINUM,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
489496,VISA,CREDIT,BUSINESS,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
489897,VISA,DEBIT,,,,,TR,TUR,TURKEY
489989,VISA,CREDIT,CLASSIC,"TOPRAKBANK, A.S.",212:2569855,,TR,TUR,TURKEY
490175,VISA,CREDIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
490740,VISA,CREDIT,,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
490805,VISA,CREDIT,CLASSIC,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
490806,VISA,CREDIT,GOLD,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
490807,VISA,CREDIT,BUSINESS,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
490808,VISA,DEBIT,ELECTRON,"ING BANK, A.S.",,http://www.ingbank.com.tr,TR,TUR,TURKEY
490983,VISA,DEBIT,CLASSIC,"YAPI VE KREDI BANKASI, A.S.",+904440444,http://www.yapikredi.com.tr,TR,TUR,TURKEY
491005,VISA,DEBIT,CLASSIC,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
491205,VISA,CREDIT,SIGNATURE,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
491206,VISA,CREDIT,PLATINUM,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
491373,VISA,CREDIT,GOLD,"BURGAN BANK, A.S.",,,TR,TUR,TURKEY
491374,VISA,CREDIT,CLASSIC,"EUROBANK TEKFEN, A.S.",+904448222,http://www.eurobanktekfen.com,TR,TUR,TURKEY
492094,VISA,CREDIT,GOLD,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
492095,VISA,CREDIT,CLASSIC,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
492128,VISA,CREDIT,CLASSIC,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
492129,VISA,DEBIT,CLASSIC,"YAPI VE KREDI BANKASI, A.S.",+904440444,http://www.yapikredi.com.tr,TR,TUR,TURKEY
492130,VISA,CREDIT,PLATINUM,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
492131,VISA,CREDIT,CLASSIC,"YAPI VE KREDI BANKASI, A.S.",+904440444,http://www.yapikredi.com.tr,TR,TUR,TURKEY
492187,VISA,CREDIT,GOLD,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
492192,VISA,CREDIT,CLASSIC,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
492193,VISA,CREDIT,CLASSIC,TURKIYE GARANTI BANKASI A. S.,,,TR,TUR,TURKEY
493482,VISA,CREDIT,,,,,TR,TUR,TURKEY
493837,VISA,CREDIT,CLASSIC,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
493840,VISA,CREDIT,CLASSIC,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
493841,VISA,CREDIT,CLASSIC,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
